"Experiment","Structure","Condition","Run","N","P","Signal","Noise","SignalFraction","Method","Mtry","ARI","NMI","Time"
"DIMENSIONALITY","IMBALANCED","N80_P25_S10",18,80,25,10,15,0.4,"kml3d",NA,0.268955138050765,0.369506132475076,0.710000000000036
"DIMENSIONALITY","IMBALANCED","N80_P25_S10",19,80,25,10,15,0.4,"longTAPIO",5,0.56466936914112,0.690472053263272,0.894000000000233
"DIMENSIONALITY","IMBALANCED","N80_P25_S10",19,80,25,10,15,0.4,"kml3d",NA,0.266931004002788,0.350601898960511,0.713999999999942
"DIMENSIONALITY","IMBALANCED","N80_P25_S10",20,80,25,10,15,0.4,"longTAPIO",5,0.325922150396972,0.559979702439236,0.877999999999702
"DIMENSIONALITY","IMBALANCED","N80_P25_S10",20,80,25,10,15,0.4,"kml3d",NA,0.27402307548126,0.426058861324595,0.71599999999944
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",1,80,50,20,30,0.4,"longTAPIO",8,0.492254982963352,0.564430741662826,0.980000000000473
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",1,80,50,20,30,0.4,"kml3d",NA,0.218095663741105,0.286881676734933,1.64800000000014
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",2,80,50,20,30,0.4,"longTAPIO",8,0.611740302541901,0.728724427195339,0.987999999999374
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",2,80,50,20,30,0.4,"kml3d",NA,0.549773103924093,0.635766922578928,1.64099999999962
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",3,80,50,20,30,0.4,"longTAPIO",8,0.840004798030721,0.818433935418493,0.992000000000189
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",3,80,50,20,30,0.4,"kml3d",NA,0.252213613724405,0.424751985909795,1.6239999999998
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",4,80,50,20,30,0.4,"longTAPIO",8,0.386282923941995,0.670468026688532,0.988999999999578
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",4,80,50,20,30,0.4,"kml3d",NA,0.329505263667887,0.519902020631512,1.63199999999961
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",5,80,50,20,30,0.4,"longTAPIO",8,0.514893395773123,0.649434605768216,0.981999999999971
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",5,80,50,20,30,0.4,"kml3d",NA,0.325390599930116,0.443543728598916,1.62199999999939
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",6,80,50,20,30,0.4,"longTAPIO",8,0.414315872665523,0.534612986644353,0.981000000000677
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",6,80,50,20,30,0.4,"kml3d",NA,0.252345152523611,0.37106483433937,1.61299999999937
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",7,80,50,20,30,0.4,"longTAPIO",8,0.390304446097299,0.576502598400611,0.963999999999942
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",7,80,50,20,30,0.4,"kml3d",NA,0.213766053577146,0.326468890949989,1.61899999999969
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",8,80,50,20,30,0.4,"longTAPIO",8,0.265640229594599,0.432097080758431,1.11399999999958
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",8,80,50,20,30,0.4,"kml3d",NA,0.104556250320708,0.179837621394975,1.625
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",9,80,50,20,30,0.4,"longTAPIO",8,0.3589082040038,0.509633739121783,0.985000000000582
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",9,80,50,20,30,0.4,"kml3d",NA,0.369950147645114,0.475167290526448,1.63699999999972
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",10,80,50,20,30,0.4,"longTAPIO",8,0.429207227750637,0.570392397182358,0.976999999999862
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",10,80,50,20,30,0.4,"kml3d",NA,0.283573629955011,0.414955885825043,1.63900000000012
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",11,80,50,20,30,0.4,"longTAPIO",8,0.357586828790015,0.474950601646221,0.979999999999563
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",11,80,50,20,30,0.4,"kml3d",NA,0.324697156807458,0.391034542644476,1.63899999999921
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",12,80,50,20,30,0.4,"longTAPIO",8,0.516055874931356,0.627825151996495,0.978000000000065
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",12,80,50,20,30,0.4,"kml3d",NA,0.42968710371664,0.531080380014627,1.63199999999961
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",13,80,50,20,30,0.4,"longTAPIO",8,0.234451545746377,0.365942240437696,0.981999999999971
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",13,80,50,20,30,0.4,"kml3d",NA,0.259078846922825,0.298527939623676,1.62700000000041
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",14,80,50,20,30,0.4,"longTAPIO",8,0.467682973846359,0.568208447149276,0.988000000000284
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",14,80,50,20,30,0.4,"kml3d",NA,0.390362028277965,0.469799723794223,1.61999999999989
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",15,80,50,20,30,0.4,"longTAPIO",8,0.28445597885332,0.437271051275464,0.983999999999469
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",15,80,50,20,30,0.4,"kml3d",NA,0.246400492905476,0.377008667441472,1.63700000000063
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",16,80,50,20,30,0.4,"longTAPIO",8,0.336981239340534,0.485057850714516,0.980999999999767
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",16,80,50,20,30,0.4,"kml3d",NA,0.448205752380689,0.553204463729835,1.63400000000001
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",17,80,50,20,30,0.4,"longTAPIO",8,0.274269118730916,0.445623899587401,0.979000000000269
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",17,80,50,20,30,0.4,"kml3d",NA,0.602180178972417,0.626558535791132,1.61399999999958
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",18,80,50,20,30,0.4,"longTAPIO",8,0.477144369925874,0.631025368881838,0.970000000000255
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",18,80,50,20,30,0.4,"kml3d",NA,0.342657245678387,0.58541868369073,1.63799999999992
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",19,80,50,20,30,0.4,"longTAPIO",8,0.361391196275726,0.517926727854814,0.971000000000458
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",19,80,50,20,30,0.4,"kml3d",NA,0.373146184574847,0.492405596966097,1.63900000000012
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",20,80,50,20,30,0.4,"longTAPIO",8,0.425581511394986,0.586818385113498,0.984000000000378
"DIMENSIONALITY","IMBALANCED","N80_P50_S20",20,80,50,20,30,0.4,"kml3d",NA,0.547211630285339,0.617798875814375,1.63200000000052
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",1,80,100,40,60,0.4,"longTAPIO",10,0.2347722779146,0.416413813917524,1.07800000000043
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",1,80,100,40,60,0.4,"kml3d",NA,0.184088461137556,0.339961474233158,5.58899999999994
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",2,80,100,40,60,0.4,"longTAPIO",10,0.42241941611176,0.559522412145829,1.08399999999983
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",2,80,100,40,60,0.4,"kml3d",NA,0.283348855536053,0.391987559659997,6.08199999999943
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",3,80,100,40,60,0.4,"longTAPIO",10,0.368806326685729,0.511257758934562,1.27400000000034
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",3,80,100,40,60,0.4,"kml3d",NA,0.478406861512149,0.599291210286693,5.74300000000039
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",4,80,100,40,60,0.4,"longTAPIO",10,0.491513498488586,0.638099570552963,1.09900000000016
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",4,80,100,40,60,0.4,"kml3d",NA,0.305557483911724,0.521031561776024,3.8130000000001
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",5,80,100,40,60,0.4,"longTAPIO",10,0.698656076943512,0.740921954301339,0.714999999999236
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",5,80,100,40,60,0.4,"kml3d",NA,0.634141321276406,0.700072309365544,3.60199999999986
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",6,80,100,40,60,0.4,"longTAPIO",10,0.305252132544753,0.488517577683889,0.713999999999942
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",6,80,100,40,60,0.4,"kml3d",NA,0.520854716805076,0.609442252473944,3.77000000000044
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",7,80,100,40,60,0.4,"longTAPIO",10,0.287038125600791,0.54314817976916,0.707999999999629
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",7,80,100,40,60,0.4,"kml3d",NA,0.200172584669013,0.366230382661897,3.59299999999985
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",8,80,100,40,60,0.4,"longTAPIO",10,0.50017090534951,0.609130036105639,0.707999999999629
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",8,80,100,40,60,0.4,"kml3d",NA,0.45523051220986,0.542155460965808,3.70499999999993
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",9,80,100,40,60,0.4,"longTAPIO",10,0.535362342712682,0.680147175855427,0.707000000000335
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",9,80,100,40,60,0.4,"kml3d",NA,0.297047124135299,0.449031315899625,3.59200000000055
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",10,80,100,40,60,0.4,"longTAPIO",10,0.539575457036079,0.654270515342211,0.707999999999629
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",10,80,100,40,60,0.4,"kml3d",NA,0.29939867687777,0.464367014904297,3.71000000000004
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",11,80,100,40,60,0.4,"longTAPIO",10,0.543362952216883,0.718724185187739,0.707999999999629
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",11,80,100,40,60,0.4,"kml3d",NA,0.411124169148469,0.597249926858261,3.60800000000017
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",12,80,100,40,60,0.4,"longTAPIO",10,0.543214142169133,0.627637321387664,0.71100000000024
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",12,80,100,40,60,0.4,"kml3d",NA,0.675917644225808,0.707741631415227,3.60500000000047
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",13,80,100,40,60,0.4,"longTAPIO",10,0.452092530523452,0.555570798881121,0.71100000000024
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",13,80,100,40,60,0.4,"kml3d",NA,0.391087362249642,0.409480998151991,3.71800000000076
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",14,80,100,40,60,0.4,"longTAPIO",10,0.476394484993598,0.59646896414893,0.712000000000444
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",14,80,100,40,60,0.4,"kml3d",NA,0.488703056925791,0.618617801983973,3.62400000000071
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",15,80,100,40,60,0.4,"longTAPIO",10,0.544769751517169,0.600917394510825,0.709999999999127
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",15,80,100,40,60,0.4,"kml3d",NA,0.603768487993558,0.683084741077438,3.72199999999975
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",16,80,100,40,60,0.4,"longTAPIO",10,0.466813032063575,0.575148876439284,0.707999999999629
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",16,80,100,40,60,0.4,"kml3d",NA,0.152683040919341,0.294974575919593,3.60599999999977
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",17,80,100,40,60,0.4,"longTAPIO",10,0.34301250424393,0.498243778885209,0.708000000000538
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",17,80,100,40,60,0.4,"kml3d",NA,0.314359591187041,0.467434526519314,3.69200000000001
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",18,80,100,40,60,0.4,"longTAPIO",10,0.271595887691633,0.480778180253972,0.708000000000538
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",18,80,100,40,60,0.4,"kml3d",NA,0.286612311952537,0.446607302107281,3.61999999999989
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",19,80,100,40,60,0.4,"longTAPIO",10,0.555875887419366,0.713105893372759,0.708999999999833
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",19,80,100,40,60,0.4,"kml3d",NA,0.318002456844526,0.42314238265251,3.59700000000066
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",20,80,100,40,60,0.4,"longTAPIO",10,0.332490457676151,0.523648811690103,0.708000000000538
"DIMENSIONALITY","IMBALANCED","N80_P100_S40",20,80,100,40,60,0.4,"kml3d",NA,0.443960591474184,0.580796399229173,3.70900000000074
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",1,120,10,4,6,0.4,"longTAPIO",4,0.609133039857671,0.670515480253085,0.953999999999724
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",1,120,10,4,6,0.4,"kml3d",NA,0.236185967758892,0.31829673618153,0.318000000000211
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",2,120,10,4,6,0.4,"longTAPIO",4,0.385598798651121,0.500442188083509,0.965000000000146
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",2,120,10,4,6,0.4,"kml3d",NA,0.278558586557721,0.325601012652305,0.311000000000604
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",3,120,10,4,6,0.4,"longTAPIO",4,0.198279047697033,0.176485728927682,0.958000000000538
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",3,120,10,4,6,0.4,"kml3d",NA,0.0489817209455317,0.0899426216482269,0.309999999999491
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",4,120,10,4,6,0.4,"longTAPIO",4,0.326765663613377,0.472146473140556,0.951000000000022
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",4,120,10,4,6,0.4,"kml3d",NA,0.206200035318001,0.248236104491891,0.314000000000306
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",5,120,10,4,6,0.4,"longTAPIO",4,0.224836009158204,0.446053593731232,0.962000000000444
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",5,120,10,4,6,0.4,"kml3d",NA,0.0602950193487197,0.087206885007823,0.314000000000306
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",6,120,10,4,6,0.4,"longTAPIO",4,0.521739330136508,0.709851432616528,0.953999999999724
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",6,120,10,4,6,0.4,"kml3d",NA,0.172490404149626,0.193352216873771,0.309000000000196
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",7,120,10,4,6,0.4,"longTAPIO",4,0.365523716047539,0.532759205975539,0.954999999999927
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",7,120,10,4,6,0.4,"kml3d",NA,0.169934364269664,0.242666051699228,0.312000000000808
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",8,120,10,4,6,0.4,"longTAPIO",4,0.424123251694708,0.589438555803309,0.951999999999316
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",8,120,10,4,6,0.4,"kml3d",NA,0.189751042137207,0.252428565195529,0.312999999999192
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",9,120,10,4,6,0.4,"longTAPIO",4,0.190825492470487,0.355569519691194,1.05100000000039
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",9,120,10,4,6,0.4,"kml3d",NA,0.0151861020567462,0.117632562143825,0.313000000000102
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",10,120,10,4,6,0.4,"longTAPIO",4,0.475936440535024,0.625741658745299,0.956999999999425
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",10,120,10,4,6,0.4,"kml3d",NA,0.115291239241126,0.118189914456951,0.3100000000004
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",11,120,10,4,6,0.4,"longTAPIO",4,0.252532437497581,0.375140352126803,0.954999999999927
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",11,120,10,4,6,0.4,"kml3d",NA,0.082163135636849,0.117206765318634,0.318000000000211
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",12,120,10,4,6,0.4,"longTAPIO",4,0.530496044129294,0.63512054737336,0.960999999999331
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",12,120,10,4,6,0.4,"kml3d",NA,0.197606884808321,0.296882386930283,0.317000000000007
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",13,120,10,4,6,0.4,"longTAPIO",4,0.591843776498238,0.640337766195664,0.956000000000131
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",13,120,10,4,6,0.4,"kml3d",NA,0.165749097472924,0.186842701456831,0.311999999999898
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",14,120,10,4,6,0.4,"longTAPIO",4,0.467306969889615,0.582554090897798,0.957999999999629
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",14,120,10,4,6,0.4,"kml3d",NA,0.0875468380998183,0.127296365042012,0.314000000000306
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",15,120,10,4,6,0.4,"longTAPIO",4,0.136259461790315,0.284770968516184,0.953999999999724
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",15,120,10,4,6,0.4,"kml3d",NA,0.0538548198861593,0.099587863668328,0.3100000000004
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",16,120,10,4,6,0.4,"longTAPIO",4,0.44473938977546,0.595135964001174,0.970000000000255
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",16,120,10,4,6,0.4,"kml3d",NA,0.179050977556645,0.206130569261594,0.315999999999804
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",17,120,10,4,6,0.4,"longTAPIO",4,0.376404985046278,0.49179571466859,0.960000000000036
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",17,120,10,4,6,0.4,"kml3d",NA,0.163842900238102,0.209494153416048,0.313000000000102
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",18,120,10,4,6,0.4,"longTAPIO",4,0.436337530763602,0.598894573943756,0.954999999999927
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",18,120,10,4,6,0.4,"kml3d",NA,0.114460319842024,0.192769211937362,0.318999999999505
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",19,120,10,4,6,0.4,"longTAPIO",4,0.475090192070245,0.632928670155248,1.06400000000031
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",19,120,10,4,6,0.4,"kml3d",NA,0.239000060246133,0.309602772464761,0.313000000000102
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",20,120,10,4,6,0.4,"longTAPIO",4,0.341283276851447,0.501784668618081,0.956000000000131
"DIMENSIONALITY","IMBALANCED","N120_P10_S4",20,120,10,4,6,0.4,"kml3d",NA,0.0704312961547642,0.138630169248958,0.311999999999898
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",1,120,25,10,15,0.4,"longTAPIO",5,0.393755724368299,0.528796654442861,0.988000000000284
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",1,120,25,10,15,0.4,"kml3d",NA,0.250283595766573,0.337886883767374,0.582000000000335
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",2,120,25,10,15,0.4,"longTAPIO",5,0.300465974323261,0.461024361408055,0.994999999999891
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",2,120,25,10,15,0.4,"kml3d",NA,0.37201529118908,0.414132006053412,0.578999999999724
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",3,120,25,10,15,0.4,"longTAPIO",5,0.380812927099236,0.494972714458823,0.983999999999469
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",3,120,25,10,15,0.4,"kml3d",NA,0.315895016969811,0.44653362872766,0.582999999999629
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",4,120,25,10,15,0.4,"longTAPIO",5,0.206132259145967,0.379199834920854,0.983999999999469
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",4,120,25,10,15,0.4,"kml3d",NA,0.160423556880153,0.293583459933588,0.577000000000226
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",5,120,25,10,15,0.4,"longTAPIO",5,0.486857973193354,0.601271978416523,0.992000000000189
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",5,120,25,10,15,0.4,"kml3d",NA,0.3966514448504,0.518079650172256,0.57300000000032
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",6,120,25,10,15,0.4,"longTAPIO",5,0.344812223456446,0.453989867709968,0.993999999999687
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",6,120,25,10,15,0.4,"kml3d",NA,0.227091138346493,0.322329808478642,0.579999999999927
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",7,120,25,10,15,0.4,"longTAPIO",5,0.483430256860754,0.588648447121197,0.981999999999971
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",7,120,25,10,15,0.4,"kml3d",NA,0.321612009273558,0.370255476286457,0.581999999999425
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",8,120,25,10,15,0.4,"longTAPIO",5,0.353259023153434,0.526349021129813,1.08700000000044
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",8,120,25,10,15,0.4,"kml3d",NA,0.299515373269608,0.471330367266876,0.578999999999724
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",9,120,25,10,15,0.4,"longTAPIO",5,0.517337540840105,0.603019442069284,0.985999999999876
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",9,120,25,10,15,0.4,"kml3d",NA,0.373359547865606,0.469347127379184,0.58600000000024
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",10,120,25,10,15,0.4,"longTAPIO",5,0.523600929474255,0.666171881754978,0.984000000000378
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",10,120,25,10,15,0.4,"kml3d",NA,0.395482601862886,0.490971005226346,0.583999999999833
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",11,120,25,10,15,0.4,"longTAPIO",5,0.453427364967161,0.54636258874847,0.984000000000378
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",11,120,25,10,15,0.4,"kml3d",NA,0.352971932315446,0.438204284620773,0.589000000000851
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",12,120,25,10,15,0.4,"longTAPIO",5,0.375698879009129,0.549488570890857,0.985999999999876
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",12,120,25,10,15,0.4,"kml3d",NA,0.316977310269377,0.429346459224242,0.58600000000024
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",13,120,25,10,15,0.4,"longTAPIO",5,0.399056648536924,0.497161672491294,0.993999999999687
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",13,120,25,10,15,0.4,"kml3d",NA,0.32056594205011,0.393240146727666,0.579999999999927
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",14,120,25,10,15,0.4,"longTAPIO",5,0.284762700084477,0.496498183560219,0.984000000000378
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",14,120,25,10,15,0.4,"kml3d",NA,0.3735290755855,0.526734820694932,0.585000000000036
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",15,120,25,10,15,0.4,"longTAPIO",5,0.550907437491031,0.665124934451077,0.985000000000582
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",15,120,25,10,15,0.4,"kml3d",NA,0.367628172464852,0.475762236375115,0.582000000000335
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",16,120,25,10,15,0.4,"longTAPIO",5,0.4151811504229,0.587605167933044,1.09299999999985
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",16,120,25,10,15,0.4,"kml3d",NA,0.347920813280171,0.497180720537898,0.581999999999425
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",17,120,25,10,15,0.4,"longTAPIO",5,0.505895249241941,0.704434753303621,0.984000000000378
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",17,120,25,10,15,0.4,"kml3d",NA,0.378566594175264,0.492900362999618,0.581000000000131
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",18,120,25,10,15,0.4,"longTAPIO",5,0.619592700687742,0.620410155987625,0.982999999999265
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",18,120,25,10,15,0.4,"kml3d",NA,0.536813406367247,0.563654526614226,0.585999999999331
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",19,120,25,10,15,0.4,"longTAPIO",5,0.652079482922449,0.737984775818097,0.993999999999687
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",19,120,25,10,15,0.4,"kml3d",NA,0.367807979559176,0.420403949467369,0.583999999999833
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",20,120,25,10,15,0.4,"longTAPIO",5,0.453651705206352,0.487469006000346,0.990999999999985
"DIMENSIONALITY","IMBALANCED","N120_P25_S10",20,120,25,10,15,0.4,"kml3d",NA,0.194544424872814,0.259103704755773,0.578000000000429
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",1,120,50,20,30,0.4,"longTAPIO",8,0.288004105606895,0.499451890821902,1.07999999999993
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",1,120,50,20,30,0.4,"kml3d",NA,0.423328218977401,0.554801917035777,1.58799999999974
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",2,120,50,20,30,0.4,"longTAPIO",8,0.467988247020904,0.54960609104353,1.08899999999994
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",2,120,50,20,30,0.4,"kml3d",NA,0.230976559487506,0.310869864074988,1.56600000000071
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",3,120,50,20,30,0.4,"longTAPIO",8,0.332041097875503,0.563037180234752,1.18199999999979
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",3,120,50,20,30,0.4,"kml3d",NA,0.20045238622152,0.326760731272226,1.58199999999943
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",4,120,50,20,30,0.4,"longTAPIO",8,0.599548545668738,0.69139993880332,1.08899999999994
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",4,120,50,20,30,0.4,"kml3d",NA,0.571173754191194,0.64436257748916,1.5679999999993
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",5,120,50,20,30,0.4,"longTAPIO",8,0.339184061583551,0.507512106255623,1.08899999999994
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",5,120,50,20,30,0.4,"kml3d",NA,0.282102320987863,0.389084635429287,1.59000000000015
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",6,120,50,20,30,0.4,"longTAPIO",8,0.300033611831365,0.453958838286944,1.08799999999974
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",6,120,50,20,30,0.4,"kml3d",NA,0.251503398854494,0.379078591251627,1.57800000000043
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",7,120,50,20,30,0.4,"longTAPIO",8,0.262015307284506,0.433415679745203,1.09099999999944
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",7,120,50,20,30,0.4,"kml3d",NA,0.173516208097186,0.256070784364847,1.57600000000002
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",8,120,50,20,30,0.4,"longTAPIO",8,0.449529578825824,0.686444849427674,1.08699999999953
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",8,120,50,20,30,0.4,"kml3d",NA,0.282996604241329,0.372724770620882,1.60400000000027
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",9,120,50,20,30,0.4,"longTAPIO",8,0.506398447146497,0.56166507233869,1.08799999999974
