"run","visit","cluster","feature","importance"
12,7,4,"y4",0.952275491268963
12,7,4,"y5",0.6782002616118
12,8,1,"y1",0.922670243668729
12,8,1,"y2",0.99422255895922
12,8,1,"y3",0.84888006641932
12,8,1,"y4",0.806335488757448
12,8,1,"y5",0.639670471489053
12,8,2,"y1",1
12,8,2,"y2",0.835141223119197
12,8,2,"y3",0.83743255966089
12,8,2,"y4",0.75036496009252
12,8,2,"y5",0.618207409454441
12,8,3,"y1",0.999102987670922
12,8,3,"y2",0.943603964591791
12,8,3,"y3",0.849296541888726
12,8,3,"y4",0.779498324643106
12,8,3,"y5",0.656417891775148
12,8,4,"y1",0.949071970421384
12,8,4,"y2",0.961033139379568
12,8,4,"y3",0.856084404807816
12,8,4,"y4",0.954397271666154
12,8,4,"y5",0.655833187709369
12,9,1,"y1",0.910827411073063
12,9,1,"y2",1
12,9,1,"y3",0.839793236384595
12,9,1,"y4",0.799231236712696
12,9,1,"y5",0.637656553628783
12,9,2,"y1",1
12,9,2,"y2",0.838567998831366
12,9,2,"y3",0.844162573882201
12,9,2,"y4",0.759524546257546
12,9,2,"y5",0.638153516583712
12,9,3,"y1",0.998388373637276
12,9,3,"y2",0.962565793027272
12,9,3,"y3",0.861222622218007
12,9,3,"y4",0.783094907872206
12,9,3,"y5",0.66389155502205
12,9,4,"y1",0.956190017058634
12,9,4,"y2",0.959484698436089
12,9,4,"y3",0.853712110258851
12,9,4,"y4",0.946765603202352
12,9,4,"y5",0.658099952298201
12,10,1,"y1",0.907619365220138
12,10,1,"y2",1
12,10,1,"y3",0.839177334009876
12,10,1,"y4",0.79656911813771
12,10,1,"y5",0.637444540061812
12,10,2,"y1",1
12,10,2,"y2",0.817475729183951
12,10,2,"y3",0.823248293598805
12,10,2,"y4",0.751239859770106
12,10,2,"y5",0.617266075513352
12,10,3,"y1",0.992799885855579
12,10,3,"y2",0.953747360226652
12,10,3,"y3",0.865867672539263
12,10,3,"y4",0.777037460138307
12,10,3,"y5",0.65382701376175
12,10,4,"y1",0.954193328209116
12,10,4,"y2",0.969322486808437
12,10,4,"y3",0.857863663834357
12,10,4,"y4",0.951181252338033
12,10,4,"y5",0.657606182678621
13,1,1,"y1",0.847592442443016
13,1,1,"y2",0.930082930358563
13,1,1,"y3",0.880632980696656
13,1,1,"y4",0.758911676003125
13,1,1,"y5",0.646527400151434
13,1,2,"y1",0.797490536592777
13,1,2,"y2",0.891157558769031
13,1,2,"y3",0.851985532987915
13,1,2,"y4",0.847712741058827
13,1,2,"y5",0.685118565195443
13,1,3,"y1",0.882418049025099
13,1,3,"y2",0.873095924590199
13,1,3,"y3",0.873941648552138
13,1,3,"y4",0.817972241069495
13,1,3,"y5",0.687848542459888
13,1,4,"y1",0.692077478673406
13,1,4,"y2",0.759506872780862
13,1,4,"y3",0.74086925501938
13,1,4,"y4",0.94770387489264
13,1,4,"y5",0.660246298953447
13,2,1,"y1",0.840054579842562
13,2,1,"y2",0.975153445834039
13,2,1,"y3",0.814421390300501
13,2,1,"y4",0.762257086556202
13,2,1,"y5",0.667539868793823
13,2,2,"y1",0.802339249985886
13,2,2,"y2",0.91497608698344
13,2,2,"y3",0.892823662875369
13,2,2,"y4",0.819162579075754
13,2,2,"y5",0.700940404646258
13,2,3,"y1",0.892178258719191
13,2,3,"y2",0.929527146869494
13,2,3,"y3",0.867776780399751
13,2,3,"y4",0.804522982046704
13,2,3,"y5",0.703538034229571
13,2,4,"y1",0.753867569507173
13,2,4,"y2",0.827326509920152
13,2,4,"y3",0.871142395734702
13,2,4,"y4",0.893534453166022
13,2,4,"y5",0.657915284151051
13,3,1,"y1",0.845985237200915
13,3,1,"y2",0.962501773807627
13,3,1,"y3",0.879805716366244
13,3,1,"y4",0.788759080082775
13,3,1,"y5",0.659073747449412
13,3,2,"y1",0.849498422179681
13,3,2,"y2",0.889238666203374
13,3,2,"y3",0.919485112933483
13,3,2,"y4",0.861255259760259
13,3,2,"y5",0.714698781910836
13,3,3,"y1",0.923891658137164
13,3,3,"y2",0.95294888397473
13,3,3,"y3",0.89621362197816
13,3,3,"y4",0.797628841345055
13,3,3,"y5",0.738026207759891
13,3,4,"y1",0.814905589907608
13,3,4,"y2",0.795005600665365
13,3,4,"y3",0.887754503661733
13,3,4,"y4",0.947549586309388
13,3,4,"y5",0.664936666545591
13,4,1,"y1",0.882939305088956
13,4,1,"y2",0.935723177859236
13,4,1,"y3",0.898034410909547
13,4,1,"y4",0.906425855033193
13,4,1,"y5",0.650215301300643
13,4,2,"y1",0.9151264272042
13,4,2,"y2",0.882048108619543
13,4,2,"y3",0.945264172332705
13,4,2,"y4",0.787078078976358
13,4,2,"y5",0.633742046153452
13,4,3,"y1",0.887355437175733
13,4,3,"y2",0.975805715274345
13,4,3,"y3",0.907380282932322
13,4,3,"y4",0.802325821557763
13,4,3,"y5",0.747070157746253
13,4,4,"y1",0.85873437763764
13,4,4,"y2",0.858356322306103
13,4,4,"y3",0.89424670534886
13,4,4,"y4",0.943358632926481
13,4,4,"y5",0.697110674771587
13,5,1,"y1",0.930852659163478
13,5,1,"y2",0.981985597943385
13,5,1,"y3",0.906704612085752
13,5,1,"y4",0.936066180320112
13,5,1,"y5",0.652958106703625
13,5,2,"y1",0.885129881956827
13,5,2,"y2",0.867322698850519
13,5,2,"y3",0.949080887135114
13,5,2,"y4",0.81192375167473
13,5,2,"y5",0.674491866174929
13,5,3,"y1",0.915623453315703
13,5,3,"y2",0.984721006127188
13,5,3,"y3",0.94306958747515
13,5,3,"y4",0.819129271232764
13,5,3,"y5",0.757608724966107
13,5,4,"y1",0.907779015626651
13,5,4,"y2",0.904230604273967
13,5,4,"y3",0.94055475854819
13,5,4,"y4",0.940391172278663
13,5,4,"y5",0.737410376329526
13,6,1,"y1",0.919458659166302
13,6,1,"y2",0.950914695752286
13,6,1,"y3",0.907985017518684
13,6,1,"y4",0.936885731956106
13,6,1,"y5",0.641279104192209
13,6,2,"y1",0.904316095073589
13,6,2,"y2",0.873893745077321
13,6,2,"y3",0.952547605809273
13,6,2,"y4",0.850291672120635
13,6,2,"y5",0.633956474758177
13,6,3,"y1",0.91436109439894
13,6,3,"y2",0.979450561093031
13,6,3,"y3",0.934021854745699
13,6,3,"y4",0.834258277586285
13,6,3,"y5",0.755461255684552
13,6,4,"y1",0.910225033354647
13,6,4,"y2",0.902029821221082
13,6,4,"y3",0.940001367633774
13,6,4,"y4",0.941720127054213
13,6,4,"y5",0.73587450735425
13,7,1,"y1",0.924547377010483
13,7,1,"y2",0.946427021007239
13,7,1,"y3",0.897433341953084
13,7,1,"y4",0.937160267175537
13,7,1,"y5",0.64590655035429
13,7,2,"y1",0.943128540822529
13,7,2,"y2",0.871727686042153
13,7,2,"y3",0.98335323703039
13,7,2,"y4",0.840391824639817
13,7,2,"y5",0.653984901938695
13,7,3,"y1",0.922609472329287
13,7,3,"y2",0.984452150158232
13,7,3,"y3",0.940249038860079
13,7,3,"y4",0.829798386662634
13,7,3,"y5",0.740600437640546
13,7,4,"y1",0.863074432842513
13,7,4,"y2",0.897192108040898
13,7,4,"y3",0.931349781039128
13,7,4,"y4",0.935785025790107
13,7,4,"y5",0.71571917970916
13,8,1,"y1",0.907672183785603
13,8,1,"y2",0.946084608195181
13,8,1,"y3",0.894022925418
13,8,1,"y4",0.941571261070136
13,8,1,"y5",0.651386948524119
13,8,2,"y1",0.931260612861542
13,8,2,"y2",0.883001746503228
13,8,2,"y3",0.984963236640627
13,8,2,"y4",0.839832287594124
13,8,2,"y5",0.642088881503103
13,8,3,"y1",0.92482667767783
13,8,3,"y2",0.970772479994392
13,8,3,"y3",0.961026811808223
13,8,3,"y4",0.842873841438291
13,8,3,"y5",0.756136742706622
13,8,4,"y1",0.905887611490706
13,8,4,"y2",0.899630502916158
13,8,4,"y3",0.936396784507225
13,8,4,"y4",0.933486636456163
13,8,4,"y5",0.72135526092032
13,9,1,"y1",0.906828603194517
13,9,1,"y2",0.950868473395227
13,9,1,"y3",0.889992176548107
13,9,1,"y4",0.952317672571628
13,9,1,"y5",0.650296706437612
13,9,2,"y1",0.946765672529997
13,9,2,"y2",0.882414339610381
13,9,2,"y3",0.98488131459099
13,9,2,"y4",0.848526584212419
13,9,2,"y5",0.660298814706914
13,9,3,"y1",0.924247401115379
13,9,3,"y2",0.972717933842049
13,9,3,"y3",0.962987147047466
13,9,3,"y4",0.83190625022098
13,9,3,"y5",0.754141531495915
13,9,4,"y1",0.916265620272808
13,9,4,"y2",0.91027552159457
13,9,4,"y3",0.948292516378492
13,9,4,"y4",0.94786629960124
13,9,4,"y5",0.748840610642303
13,10,1,"y1",0.925195117020999
13,10,1,"y2",0.977374935934282
13,10,1,"y3",0.890645995480245
13,10,1,"y4",0.951208605151387
13,10,1,"y5",0.665828453778405
13,10,2,"y1",0.948575222546536
13,10,2,"y2",0.888407491563458
13,10,2,"y3",0.991072018925365
13,10,2,"y4",0.845591411926874
13,10,2,"y5",0.652675297455631
13,10,3,"y1",0.92304630381675
13,10,3,"y2",0.964983384200241
13,10,3,"y3",0.957044865208282
13,10,3,"y4",0.831183080761821
13,10,3,"y5",0.739279366418239
13,10,4,"y1",0.922196980190057
13,10,4,"y2",0.912109745081179
13,10,4,"y3",0.945182260293615
13,10,4,"y4",0.944974520071783
13,10,4,"y5",0.737766111530948
14,1,1,"y1",0.896530467786143
14,1,1,"y2",0.95870630490674
14,1,1,"y3",0.830797526719951
14,1,1,"y4",0.699969410785212
14,1,1,"y5",0.72781793175207
14,1,2,"y1",0.798383962807439
14,1,2,"y2",0.913030315511394
14,1,2,"y3",0.761164084164953
14,1,2,"y4",0.80642093980685
14,1,2,"y5",0.709496601858202
14,1,3,"y1",0.924747986146626
14,1,3,"y2",0.867292255351182
14,1,3,"y3",0.727749264826576
14,1,3,"y4",0.787640334633275
14,1,3,"y5",0.768495566225492
14,1,4,"y1",0.841592023298111
14,1,4,"y2",0.868609750029171
14,1,4,"y3",0.757891029507757
14,1,4,"y4",0.898084949002551
14,1,4,"y5",0.797012089299558
14,2,1,"y1",0.855537379520951
14,2,1,"y2",0.964370015284039
14,2,1,"y3",0.817369251630913
14,2,1,"y4",0.753979697879857
14,2,1,"y5",0.728639402390244
14,2,2,"y1",0.869686285022632
14,2,2,"y2",0.897313342282801
14,2,2,"y3",0.861722762971385
14,2,2,"y4",0.748774662035512
14,2,2,"y5",0.709856934787035
14,2,3,"y1",0.93960398332931
14,2,3,"y2",0.886493411906196
14,2,3,"y3",0.776321957183118
14,2,3,"y4",0.762931024402098
14,2,3,"y5",0.773350462599139
14,2,4,"y1",0.870242607281201
14,2,4,"y2",0.935702936730009
14,2,4,"y3",0.843122736851575
14,2,4,"y4",0.911373236300815
14,2,4,"y5",0.745572768083881
14,3,1,"y1",0.80166207673451
14,3,1,"y2",0.950545316143838
14,3,1,"y3",0.846797005622025
14,3,1,"y4",0.738304614927901
14,3,1,"y5",0.747987344791137
14,3,2,"y1",0.955259501936994
14,3,2,"y2",0.871803420677037
14,3,2,"y3",0.885125287719728
14,3,2,"y4",0.731879079244673
14,3,2,"y5",0.691749523667232
14,3,3,"y1",0.987739371502147
14,3,3,"y2",0.934182272728635
14,3,3,"y3",0.812749681253396
14,3,3,"y4",0.754708843339347
14,3,3,"y5",0.79971876074722
14,3,4,"y1",0.938838318895066
14,3,4,"y2",0.938411014234509
14,3,4,"y3",0.898407155721668
14,3,4,"y4",0.912560231835032
14,3,4,"y5",0.731049903027352
14,4,1,"y1",0.84956823363783
14,4,1,"y2",0.977521588510856
14,4,1,"y3",0.840285650236748
14,4,1,"y4",0.767981872755103
14,4,1,"y5",0.753396790155372
14,4,2,"y1",0.973251044173474
14,4,2,"y2",0.852774690178528
14,4,2,"y3",0.892294843228164
14,4,2,"y4",0.755282984727709
14,4,2,"y5",0.643445417433399
14,4,3,"y1",0.962057159953421
14,4,3,"y2",0.96074044376702
14,4,3,"y3",0.828448582355427
14,4,3,"y4",0.769232673877164
14,4,3,"y5",0.811386552205837
14,4,4,"y1",0.964695280271695
14,4,4,"y2",0.954328872482052
14,4,4,"y3",0.883675222898131
14,4,4,"y4",0.95366742341923
14,4,4,"y5",0.737259190756544
14,5,1,"y1",0.886422117358258
14,5,1,"y2",0.972426540492257
14,5,1,"y3",0.837153084325215
14,5,1,"y4",0.761792738907257
14,5,1,"y5",0.722793355602702
14,5,2,"y1",0.986973665027097
14,5,2,"y2",0.857622612872332
14,5,2,"y3",0.862098928510744
14,5,2,"y4",0.751583102600718
14,5,2,"y5",0.645312757183255
14,5,3,"y1",0.952868181712508
14,5,3,"y2",0.977328471366895
14,5,3,"y3",0.83950915729602
14,5,3,"y4",0.745335067089561
14,5,3,"y5",0.814339934132815
14,5,4,"y1",0.954764963300016
14,5,4,"y2",0.975651716678201
14,5,4,"y3",0.904567293481138
14,5,4,"y4",0.931564463647839
14,5,4,"y5",0.740140423913558
14,6,1,"y1",0.892370914978326
14,6,1,"y2",0.984434308052697
14,6,1,"y3",0.844155379968927
14,6,1,"y4",0.762277632061338
14,6,1,"y5",0.73649098310573
14,6,2,"y1",0.993940731415507
14,6,2,"y2",0.902309653414597
14,6,2,"y3",0.882458544255494
14,6,2,"y4",0.743589165104387
14,6,2,"y5",0.662902163390279
14,6,3,"y1",0.984863472441288
14,6,3,"y2",0.974628111378559
14,6,3,"y3",0.866695029219747
14,6,3,"y4",0.767044339285884
14,6,3,"y5",0.825128195332479
14,6,4,"y1",0.971972684456015
14,6,4,"y2",0.983596736371267
14,6,4,"y3",0.911613723502296
14,6,4,"y4",0.925822658204505
14,6,4,"y5",0.735333429553192
14,7,1,"y1",0.893815853915403
14,7,1,"y2",0.979274269022319
14,7,1,"y3",0.830193171751427
14,7,1,"y4",0.761530762113805
14,7,1,"y5",0.728238375784589
14,7,2,"y1",0.99831981313012
14,7,2,"y2",0.88743751314231
14,7,2,"y3",0.869937160629813
14,7,2,"y4",0.751732909985714
14,7,2,"y5",0.674950470296547
14,7,3,"y1",0.988574462693879
14,7,3,"y2",0.967104713548268
14,7,3,"y3",0.8647071458028
14,7,3,"y4",0.743739200817808
14,7,3,"y5",0.819920966349074
14,7,4,"y1",0.968935970978166
14,7,4,"y2",0.983822241007357
14,7,4,"y3",0.903720350701077
14,7,4,"y4",0.917011478506836
14,7,4,"y5",0.731499714924036
14,8,1,"y1",0.897473840433308
14,8,1,"y2",0.985923423311959
14,8,1,"y3",0.820841664816378
14,8,1,"y4",0.778414853420149
14,8,1,"y5",0.746991341779354
14,8,2,"y1",0.998298324816504
14,8,2,"y2",0.895405655521119
14,8,2,"y3",0.858418364787328
14,8,2,"y4",0.756241069014601
14,8,2,"y5",0.679861671044537
14,8,3,"y1",0.983320772680929
14,8,3,"y2",0.96312325157009
14,8,3,"y3",0.858234810411473
14,8,3,"y4",0.725038022313885
14,8,3,"y5",0.832073425577409
14,8,4,"y1",0.97376817068196
14,8,4,"y2",0.982324025229746
14,8,4,"y3",0.907981738224576
14,8,4,"y4",0.91556317594644
14,8,4,"y5",0.743851945047883
14,9,1,"y1",0.891879920965534
14,9,1,"y2",0.999794291114198
14,9,1,"y3",0.81744791687756
14,9,1,"y4",0.766545017924893
14,9,1,"y5",0.743429300892906
14,9,2,"y1",1
14,9,2,"y2",0.879357067784894
14,9,2,"y3",0.861459600299858
14,9,2,"y4",0.742740293596942
14,9,2,"y5",0.694781897336167
14,9,3,"y1",0.983423805958173
14,9,3,"y2",0.959614684936467
14,9,3,"y3",0.863656338366023
14,9,3,"y4",0.714344331854236
14,9,3,"y5",0.831302034806739
14,9,4,"y1",0.972137228856191
14,9,4,"y2",0.978731571309253
14,9,4,"y3",0.892794415746639
14,9,4,"y4",0.896330342229886
14,9,4,"y5",0.728648970709069
14,10,1,"y1",0.88388786967465
14,10,1,"y2",0.998809973628357
14,10,1,"y3",0.809069543825365
14,10,1,"y4",0.750740227214155
14,10,1,"y5",0.75627172262901
14,10,2,"y1",0.999397157067299
14,10,2,"y2",0.891187393596568
14,10,2,"y3",0.875905248095247
14,10,2,"y4",0.759693303604379
14,10,2,"y5",0.673480941223993
14,10,3,"y1",0.980917408791527
14,10,3,"y2",0.958430100747977
14,10,3,"y3",0.867119247542173
14,10,3,"y4",0.718242394911113
14,10,3,"y5",0.844529974824503
14,10,4,"y1",0.972799348911267
14,10,4,"y2",0.982379525854166
14,10,4,"y3",0.890066247341109
14,10,4,"y4",0.880813474272776
14,10,4,"y5",0.714080683683622
15,1,1,"y1",0.807558147072506
15,1,1,"y2",0.883140300678154
15,1,1,"y3",0.801770476233339
15,1,1,"y4",0.898188177845264
15,1,1,"y5",0.642053023511543
15,1,2,"y1",0.809123053603576
15,1,2,"y2",0.93046303115651
15,1,2,"y3",0.798685835288927
15,1,2,"y4",0.919656809799115
15,1,2,"y5",0.7000498869493
15,1,3,"y1",0.868684351575804
15,1,3,"y2",0.865545240318827
15,1,3,"y3",0.846124669418625
15,1,3,"y4",0.762112462562413
15,1,3,"y5",0.676053623839306
15,1,4,"y1",0.641285249757128
15,1,4,"y2",0.654979078490955
15,1,4,"y3",0.529372113049278
15,1,4,"y4",0.977905269586649
15,1,4,"y5",0.523366526393855
15,2,1,"y1",0.846211445827686
15,2,1,"y2",0.898982858858405
15,2,1,"y3",0.769789500945155
15,2,1,"y4",0.902064292841615
15,2,1,"y5",0.635711831950225
15,2,2,"y1",0.83545146702791
15,2,2,"y2",0.860433578985011
15,2,2,"y3",0.810759345368852
15,2,2,"y4",0.929418314468626
15,2,2,"y5",0.673504456967482
15,2,3,"y1",0.938148341013048
15,2,3,"y2",0.852966535397348
15,2,3,"y3",0.762737640145551
15,2,3,"y4",0.910732360667824
15,2,3,"y5",0.669991043594297
15,2,4,"y1",0.713438664737405
15,2,4,"y2",0.682388423625394
15,2,4,"y3",0.584622905981333
15,2,4,"y4",0.981162887728831
15,2,4,"y5",0.513790502436837
15,3,1,"y1",0.949383146508242
15,3,1,"y2",0.957335925595245
15,3,1,"y3",0.783866924365289
15,3,1,"y4",0.925047431988455
15,3,1,"y5",0.649950343627158
15,3,2,"y1",0.905276290214415
15,3,2,"y2",0.851880973245937
15,3,2,"y3",0.827712306769774
15,3,2,"y4",0.941636594978218
15,3,2,"y5",0.67786881347435
15,3,3,"y1",0.964128339058893
15,3,3,"y2",0.887974320501338
15,3,3,"y3",0.752623249776023
15,3,3,"y4",0.915198373477453
15,3,3,"y5",0.685437619095781
15,3,4,"y1",0.750022917340526
15,3,4,"y2",0.692132042090392
15,3,4,"y3",0.639825835817647
15,3,4,"y4",0.977594256651766
15,3,4,"y5",0.54299466080689
15,4,1,"y1",0.959301524123224
15,4,1,"y2",0.921860122217607
15,4,1,"y3",0.764679985645382
15,4,1,"y4",0.933922092734832
15,4,1,"y5",0.634023786153431
15,4,2,"y1",0.921602398241151
15,4,2,"y2",0.846979550581894
15,4,2,"y3",0.848161524975092
15,4,2,"y4",0.928321819682737
15,4,2,"y5",0.657939595648015
15,4,3,"y1",0.967247886495714
15,4,3,"y2",0.883759998513032
15,4,3,"y3",0.795840110651094
15,4,3,"y4",0.927439557572831
15,4,3,"y5",0.699475426388156
15,4,4,"y1",0.779306612843963
15,4,4,"y2",0.706377337231107
15,4,4,"y3",0.671364979218408
15,4,4,"y4",1
15,4,4,"y5",0.522380676853361
15,5,1,"y1",0.993769903792493
15,5,1,"y2",0.936930702251602
15,5,1,"y3",0.787485008903848
15,5,1,"y4",0.947023259149187
15,5,1,"y5",0.663635011147537
15,5,2,"y1",0.944879927450423
15,5,2,"y2",0.79449861444024
15,5,2,"y3",0.844187044718483
15,5,2,"y4",0.924349907438229
15,5,2,"y5",0.627080219151659
15,5,3,"y1",0.999845648646388
15,5,3,"y2",0.910296537915179
15,5,3,"y3",0.832250334812778
15,5,3,"y4",0.914815511071337
15,5,3,"y5",0.710793991834179
15,5,4,"y1",0.82018974133185
15,5,4,"y2",0.731624599230778
15,5,4,"y3",0.69282100781154
15,5,4,"y4",1
15,5,4,"y5",0.508439161955264
15,6,1,"y1",0.991819903522586
15,6,1,"y2",0.936249736597602
15,6,1,"y3",0.798784616143044
15,6,1,"y4",0.942598929882997
15,6,1,"y5",0.667064892009211
15,6,2,"y1",0.955497585547888
15,6,2,"y2",0.789079824653406
15,6,2,"y3",0.859373982756015
15,6,2,"y4",0.943770116572982
15,6,2,"y5",0.61189022740595
15,6,3,"y1",0.996952519436212
15,6,3,"y2",0.919693097408958
15,6,3,"y3",0.843762459704417
15,6,3,"y4",0.914641482078951
15,6,3,"y5",0.738971923308014
15,6,4,"y1",0.833766759095172
15,6,4,"y2",0.757183282868035
15,6,4,"y3",0.706670324754935
15,6,4,"y4",0.999478946513627
15,6,4,"y5",0.523765035366667
15,7,1,"y1",0.993051077690822
15,7,1,"y2",0.942105354652894
15,7,1,"y3",0.817533814417781
15,7,1,"y4",0.949213176672065
15,7,1,"y5",0.673964698954581
15,7,2,"y1",0.966395632093055
15,7,2,"y2",0.811562356183193
15,7,2,"y3",0.879146734606111
15,7,2,"y4",0.959821417326707
15,7,2,"y5",0.603406052846712
15,7,3,"y1",0.999361548622169
15,7,3,"y2",0.92588285885776
15,7,3,"y3",0.860076034230908
15,7,3,"y4",0.918851790943511
15,7,3,"y5",0.746994554616895
15,7,4,"y1",0.832687311982826
15,7,4,"y2",0.751102753927099
15,7,4,"y3",0.69864052546171
15,7,4,"y4",1
15,7,4,"y5",0.529542605136862
15,8,1,"y1",0.994061449844021
15,8,1,"y2",0.941606375516203
15,8,1,"y3",0.827351696396112
15,8,1,"y4",0.950881892307022
15,8,1,"y5",0.678370986619519
15,8,2,"y1",0.963948200788142
15,8,2,"y2",0.799570776467258
15,8,2,"y3",0.884257188279338
15,8,2,"y4",0.967742736318654
15,8,2,"y5",0.608420295220925
15,8,3,"y1",0.994959303972582
15,8,3,"y2",0.925480572642993
15,8,3,"y3",0.862916030357562
15,8,3,"y4",0.931014576150798
15,8,3,"y5",0.741730902005951
15,8,4,"y1",0.848192802299608
15,8,4,"y2",0.773287773987347
15,8,4,"y3",0.727720950257532
15,8,4,"y4",1
15,8,4,"y5",0.545984532100104
15,9,1,"y1",0.992650541763587
15,9,1,"y2",0.943800331255861
15,9,1,"y3",0.835086022849544
15,9,1,"y4",0.93983239062946
15,9,1,"y5",0.677736526454245
15,9,2,"y1",0.967122801152922
15,9,2,"y2",0.801422010021378
15,9,2,"y3",0.87881515869497
15,9,2,"y4",0.9736257718878
15,9,2,"y5",0.623569278603378
15,9,3,"y1",0.997989311695034
15,9,3,"y2",0.921409588145459
15,9,3,"y3",0.842243469682131
15,9,3,"y4",0.906172173557704
15,9,3,"y5",0.72322559343694
15,9,4,"y1",0.847101275612573
15,9,4,"y2",0.761443830927628
15,9,4,"y3",0.718308589684704
15,9,4,"y4",0.998811801221651
15,9,4,"y5",0.530778684085712
15,10,1,"y1",0.988692363858178
15,10,1,"y2",0.95010909178982
15,10,1,"y3",0.828699989146045
15,10,1,"y4",0.957496656400162
15,10,1,"y5",0.677014993352744
15,10,2,"y1",0.980477328935312
15,10,2,"y2",0.806980524647113
15,10,2,"y3",0.867884860831701
15,10,2,"y4",0.952636236637979
15,10,2,"y5",0.608349736616505
15,10,3,"y1",0.991577509237531
15,10,3,"y2",0.931259651744941
15,10,3,"y3",0.850042034925807
15,10,3,"y4",0.900495065730086
15,10,3,"y5",0.7216053711181
15,10,4,"y1",0.841374962684984
15,10,4,"y2",0.750339012611631
15,10,4,"y3",0.710069683834254
15,10,4,"y4",1
15,10,4,"y5",0.539773707624262
16,1,1,"y1",0.746493162979975
16,1,1,"y2",0.929566207134682
16,1,1,"y3",0.806040629201271
16,1,1,"y4",0.725848049822843
16,1,1,"y5",0.758927779660501
16,1,2,"y1",0.728812252969605
16,1,2,"y2",0.859532684933432
16,1,2,"y3",0.760096024534926
16,1,2,"y4",0.777760576396567
16,1,2,"y5",0.733409899482425
16,1,3,"y1",0.772150365697305
16,1,3,"y2",0.967204575683027
16,1,3,"y3",0.775854705923553
16,1,3,"y4",0.779836933717834
16,1,3,"y5",0.749091143020434
16,1,4,"y1",0.898566728351678
16,1,4,"y2",0.892277366732214
16,1,4,"y3",0.800926216430674
16,1,4,"y4",0.847974850275034
16,1,4,"y5",0.750732565711108
16,2,1,"y1",0.741631834892087
16,2,1,"y2",0.952691229706482
16,2,1,"y3",0.761434107981973
16,2,1,"y4",0.735198678050053
16,2,1,"y5",0.667343454371081
16,2,2,"y1",0.811333700377496
16,2,2,"y2",0.803929302669927
16,2,2,"y3",0.722394259374936
16,2,2,"y4",0.889060474011422
16,2,2,"y5",0.689324189752465
16,2,3,"y1",0.784598293760658
16,2,3,"y2",0.963322883849058
16,2,3,"y3",0.871110678845051
16,2,3,"y4",0.754636879724898
16,2,3,"y5",0.756802238198288
16,2,4,"y1",0.849430219430151
16,2,4,"y2",0.91609558669016
16,2,4,"y3",0.8368900080611
16,2,4,"y4",0.827171351323706
16,2,4,"y5",0.779681429173903
16,3,1,"y1",0.793480043951852
16,3,1,"y2",0.969093472855995
16,3,1,"y3",0.765545046784428
16,3,1,"y4",0.765020894341381
16,3,1,"y5",0.71062882410236
16,3,2,"y1",0.815616582878983
16,3,2,"y2",0.805173000205556
16,3,2,"y3",0.672505482800372
16,3,2,"y4",0.995684401379903
16,3,2,"y5",0.679569172572516
16,3,3,"y1",0.827427329986398
16,3,3,"y2",0.95760506043597
16,3,3,"y3",0.826765571918135
16,3,3,"y4",0.84643026770464
16,3,3,"y5",0.74210419211649
16,3,4,"y1",0.897088082621747
16,3,4,"y2",0.958013012923905
16,3,4,"y3",0.868730883990951
16,3,4,"y4",0.831571896857298
16,3,4,"y5",0.79155711192466
16,4,1,"y1",0.847936527568807
16,4,1,"y2",0.962496721224537
16,4,1,"y3",0.776856075207573
16,4,1,"y4",0.784607096570758
16,4,1,"y5",0.68238802174325
16,4,2,"y1",0.853416415363122
16,4,2,"y2",0.844771194779109
16,4,2,"y3",0.742143053309182
16,4,2,"y4",0.986855281823163
16,4,2,"y5",0.687838120423071
16,4,3,"y1",0.827271947413364
16,4,3,"y2",0.960421878210297
16,4,3,"y3",0.875994683672155
16,4,3,"y4",0.827664669984702
16,4,3,"y5",0.734934388129016
16,4,4,"y1",0.916411201416163
16,4,4,"y2",0.938376677317562
16,4,4,"y3",0.847893550965758
16,4,4,"y4",0.898471898216728
16,4,4,"y5",0.856434953036377
16,5,1,"y1",0.858082912582645
16,5,1,"y2",0.991421372023689
16,5,1,"y3",0.820405075081058
16,5,1,"y4",0.750103895116157
16,5,1,"y5",0.727553984656329
16,5,2,"y1",0.895352882929514
16,5,2,"y2",0.899910395696952
16,5,2,"y3",0.800342657395316
16,5,2,"y4",0.927459923275281
16,5,2,"y5",0.723441241047392
16,5,3,"y1",0.868665861630223
16,5,3,"y2",0.950868353648647
16,5,3,"y3",0.874605359340401
16,5,3,"y4",0.867173172140974
16,5,3,"y5",0.732267775847715
16,5,4,"y1",0.920290303164573
16,5,4,"y2",0.963112896476426
16,5,4,"y3",0.858776941525922
16,5,4,"y4",0.922451051118311
16,5,4,"y5",0.844311041762964
16,6,1,"y1",0.860545444645102
16,6,1,"y2",0.99507567401224
16,6,1,"y3",0.826789436537115
16,6,1,"y4",0.762638200284119
16,6,1,"y5",0.728398535583556
16,6,2,"y1",0.889513738845835
16,6,2,"y2",0.881299839604353
16,6,2,"y3",0.8123396223013
16,6,2,"y4",0.937182755160078
16,6,2,"y5",0.713037258638492
16,6,3,"y1",0.925178505915746
16,6,3,"y2",0.922790834791453
16,6,3,"y3",0.881896359455202
16,6,3,"y4",0.873202701337223
16,6,3,"y5",0.7606562806711
16,6,4,"y1",0.906995211520128
16,6,4,"y2",0.973505425921593
16,6,4,"y3",0.866267613085645
