"scenario","run","method","ARI","NMI","seconds"
"nuisance100",25,"longTAPIO-first",0.825770855941265,0.848145157117281,1.79800000000978
"nuisance100",25,"longTAPIO-screened",1,1,4.3410000000149
"nuisance100",25,"clusterMLD",0.852547493104395,0.866768693463394,2.61799999998766
"nuisance100",25,"kml3d",0.332778764934678,0.3334791927378,7.45900000000256
"nuisance100",26,"longTAPIO-random_weighted",0.443743720534817,0.484621132172358,1.90799999999581
"nuisance100",26,"longTAPIO-random_weighted_95",0.361154508444424,0.42024513612674,1.90100000001257
"nuisance100",26,"longTAPIO-first",0.822780441948189,0.847609111904223,1.79799999999523
"nuisance100",26,"longTAPIO-screened",0.779478094660901,0.84340394152925,4.3469999999943
"nuisance100",26,"clusterMLD",0.688358623974068,0.765042066647502,2.62600000000384
"nuisance100",26,"kml3d",0.29654955504986,0.318310937814241,7.39900000000489
"nuisance100",27,"longTAPIO-random_weighted",0.390992551807067,0.433960738302789,1.76799999999639
"nuisance100",27,"longTAPIO-random_weighted_95",0.394803001516111,0.433740106246917,1.78900000000431
"nuisance100",27,"longTAPIO-first",0.827922077922078,0.855528263416781,1.80599999999686
"nuisance100",27,"longTAPIO-screened",1,1,4.42799999999988
"nuisance100",27,"clusterMLD",0.720750133158599,0.78395761150102,2.52700000000186
"nuisance100",27,"kml3d",0.210817785396084,0.230630077880143,7.43399999999383
"nuisance100",28,"longTAPIO-random_weighted",0.222490568247103,0.271401630703997,1.91800000000512
"nuisance100",28,"longTAPIO-random_weighted_95",0.405273087481734,0.435808555000866,1.7899999999936
"nuisance100",28,"longTAPIO-first",0.949691806745407,0.936416733684124,1.80000000000291
"nuisance100",28,"longTAPIO-screened",0.983226974646172,0.978804661269229,4.42699999999604
"nuisance100",28,"clusterMLD",0.950954824598301,0.943005041629734,2.51699999999255
"nuisance100",28,"kml3d",0.182948122960989,0.240640495556957,7.47500000000582
"nuisance100",29,"longTAPIO-random_weighted",0.358799866920727,0.390400816493598,1.83800000000338
"nuisance100",29,"longTAPIO-random_weighted_95",0.429098776078307,0.481585917786707,1.91300000000047
"nuisance100",29,"longTAPIO-first",0.738106017513514,0.802214211023802,1.7960000000021
"nuisance100",29,"longTAPIO-screened",0.738106017513514,0.802214211023802,4.35199999999895
"nuisance100",29,"clusterMLD",0.647465215668213,0.720220654720209,2.61499999999069
"nuisance100",29,"kml3d",0.298350623638125,0.322451672740834,7.60400000000664
"nuisance100",30,"longTAPIO-random_weighted",0.436883221254417,0.494772498218449,1.91999999999825
"nuisance100",30,"longTAPIO-random_weighted_95",0.443842748073861,0.434474135888107,1.80299999999988
"nuisance100",30,"longTAPIO-first",0.826600194144506,0.824620050664057,1.80400000000373
"nuisance100",30,"longTAPIO-screened",0.935560248288219,0.939569164298292,4.41800000000512
"nuisance100",30,"clusterMLD",0.829453201754909,0.845452806984854,2.50100000000384
"nuisance100",30,"kml3d",0.263754097595479,0.29327027472358,7.48500000000058
"standard",1,"longTAPIO-random_weighted",0.799486133864486,0.844434109420317,1.52999999999884
"standard",1,"longTAPIO-random_weighted_95",0.799486133864486,0.844434109420317,1.58699999999953
"standard",1,"longTAPIO-first",0.788869434423436,0.83814158893889,1.47200000000885
"standard",1,"longTAPIO-screened",0.799486133864486,0.844434109420317,1.52999999999884
"standard",1,"clusterMLD",0.769207420292562,0.826257478087825,1.1420000000071
"standard",1,"kml3d",0.825377945357011,0.851057246428474,0.263999999995576
"standard",2,"longTAPIO-random_weighted",0.807871569135163,0.860675523710856,1.51400000001013
"standard",2,"longTAPIO-random_weighted_95",0.807871569135163,0.860675523710856,1.54899999999907
"standard",2,"longTAPIO-first",0.829388373414126,0.873355651440036,1.63499999999476
"standard",2,"longTAPIO-screened",0.807871569135163,0.860675523710856,1.51400000001013
"standard",2,"clusterMLD",0.731354091238233,0.809113199415007,1.09999999999127
"standard",2,"kml3d",0.763028846153846,0.807701792746746,0.255000000004657
"standard",3,"longTAPIO-random_weighted",0.840916371056721,0.880116184874871,1.47999999999593
"standard",3,"longTAPIO-random_weighted_95",0.840916371056721,0.880116184874871,1.49199999999837
"standard",3,"longTAPIO-first",0.840916371056721,0.880116184874871,1.50400000000081
"standard",3,"longTAPIO-screened",0.840916371056721,0.880116184874871,1.47999999999593
"standard",3,"clusterMLD",0.840916371056721,0.880116184874871,1.10700000000361
"standard",3,"kml3d",0.805763256646767,0.807758451617636,0.255999999993946
"standard",4,"longTAPIO-random_weighted",0.834614602886144,0.855996912621574,1.58699999999953
"standard",4,"longTAPIO-random_weighted_95",0.668950816466217,0.73091960482351,1.46800000000803
"standard",4,"longTAPIO-first",0.834614602886144,0.855996912621574,1.45900000000256
"standard",4,"longTAPIO-screened",0.834614602886144,0.855996912621574,1.58699999999953
"standard",4,"clusterMLD",0.834614602886144,0.855996912621574,1.0969999999943
"standard",4,"kml3d",0.807097361237489,0.809606771346037,0.25899999999092
"standard",5,"longTAPIO-random_weighted",0.76314744338666,0.832849395745544,1.48399999999674
"standard",5,"longTAPIO-random_weighted_95",0.748890087072239,0.822940037757852,1.49800000000687
"standard",5,"longTAPIO-first",0.748890087072239,0.822940037757852,1.5630000000092
"standard",5,"longTAPIO-screened",0.76314744338666,0.832849395745544,1.48399999999674
"standard",5,"clusterMLD",0.7443086673794,0.806624192384012,1.10099999999511
"standard",5,"kml3d",0.783365160195205,0.80523273462404,0.254999999990105
"standard",6,"longTAPIO-random_weighted",1,1,1.48799999999756
"standard",6,"longTAPIO-random_weighted_95",0.755760368663594,0.827819531114783,1.50299999999697
"standard",6,"longTAPIO-first",0.771052998281388,0.838040237825178,1.50599999999395
"standard",6,"longTAPIO-screened",1,1,1.48799999999756
"standard",6,"clusterMLD",0.852952833927864,0.88719873517385,1.2329999999929
"standard",6,"kml3d",0.792992703059608,0.816416892094873,0.247000000003027
"standard",7,"longTAPIO-random_weighted",0.95099722625809,0.950945708892087,1.46199999999953
"standard",7,"longTAPIO-random_weighted_95",0.95099722625809,0.950945708892087,1.50200000000768
"standard",7,"longTAPIO-first",0.95099722625809,0.950945708892087,1.51200000000244
"standard",7,"longTAPIO-screened",0.95099722625809,0.950945708892087,1.46199999999953
"standard",7,"clusterMLD",0.741275768821044,0.801483253466144,1.10300000000279
"standard",7,"kml3d",0.8011882028432,0.804008741226078,0.254000000000815
"standard",8,"longTAPIO-random_weighted",1,1,1.6299999999901
"standard",8,"longTAPIO-random_weighted_95",1,1,1.45900000000256
"standard",8,"longTAPIO-first",1,1,1.46499999999651
"standard",8,"longTAPIO-screened",1,1,1.6299999999901
"standard",8,"clusterMLD",0.983226974646172,0.978804661269229,1.09700000000885
"standard",8,"kml3d",0.902365963445304,0.892150110842219,0.25899999999092
"standard",9,"longTAPIO-random_weighted",0.966889326733625,0.963749350121208,1.49599999999919
"standard",9,"longTAPIO-random_weighted_95",0.878533231474408,0.902496636752747,1.50400000000081
"standard",9,"longTAPIO-first",0.878533231474408,0.902496636752747,1.57300000000396
"standard",9,"longTAPIO-screened",0.966889326733625,0.963749350121208,1.49599999999919
"standard",9,"clusterMLD",0.878533231474408,0.902496636752747,1.09900000000198
"standard",9,"kml3d",0.824709857851292,0.833316451554722,0.254000000000815
"standard",10,"longTAPIO-random_weighted",0.829388373414126,0.873355651440036,1.47099999999045
"standard",10,"longTAPIO-random_weighted_95",0.829388373414126,0.873355651440036,1.49000000000524
"standard",10,"longTAPIO-first",0.829388373414126,0.873355651440036,1.50099999998929
"standard",10,"longTAPIO-screened",0.829388373414126,0.873355651440036,1.47099999999045
"standard",10,"clusterMLD",0.736690124032242,0.813595042513472,1.1079999999929
"standard",10,"kml3d",0.726229194566673,0.767335274348911,0.381999999997788
"standard",11,"longTAPIO-random_weighted",0.840916371056721,0.880116184874871,1.46399999999267
"standard",11,"longTAPIO-random_weighted_95",0.840916371056721,0.880116184874871,1.48399999999674
"standard",11,"longTAPIO-first",0.829388373414126,0.873355651440036,1.49800000000687
"standard",11,"longTAPIO-screened",0.840916371056721,0.880116184874871,1.46399999999267
"standard",11,"clusterMLD",0.787078448911696,0.837047163830087,1.10100000000966
"standard",11,"kml3d",0.74903088061642,0.762130570650671,0.254000000000815
"standard",12,"longTAPIO-random_weighted",0.816027227476158,0.844999933999644,1.63400000000547
"standard",12,"longTAPIO-random_weighted_95",0.905721153846154,0.903922113968376,1.45999999999185
"standard",12,"longTAPIO-first",0.816027227476158,0.844999933999644,1.46600000000035
"standard",12,"longTAPIO-screened",0.816027227476158,0.844999933999644,1.63400000000547
"standard",12,"clusterMLD",0.804559168622192,0.835892850899744,1.10299999998824
"standard",12,"kml3d",0.834288139189476,0.84328181779911,0.256000000008498
"standard",13,"longTAPIO-random_weighted",0.755760368663594,0.827819531114783,1.49099999999453
"standard",13,"longTAPIO-random_weighted_95",0.755760368663594,0.827819531114783,1.49700000000303
"standard",13,"longTAPIO-first",0.755760368663594,0.827819531114783,1.57699999999022
"standard",13,"longTAPIO-screened",0.755760368663594,0.827819531114783,1.49099999999453
"standard",13,"clusterMLD",0.817441579961007,0.854940728320777,1.11100000000442
"standard",13,"kml3d",0.655168722419802,0.706339963407096,0.256999999997788
"standard",14,"longTAPIO-random_weighted",0.95099722625809,0.950945708892087,1.47299999999814
"standard",14,"longTAPIO-random_weighted_95",1,1,1.49599999999919
"standard",14,"longTAPIO-first",0.95099722625809,0.950945708892087,1.5060000000085
"standard",14,"longTAPIO-screened",0.95099722625809,0.950945708892087,1.47299999999814
"standard",14,"clusterMLD",1,1,1.10499999999593
"standard",14,"kml3d",0.842877203931971,0.84040001590552,0.255999999993946
"standard",15,"longTAPIO-random_weighted",1,1,1.5679999999993
"standard",15,"longTAPIO-random_weighted_95",1,1,1.46800000000803
"standard",15,"longTAPIO-first",1,1,1.46199999999953
"standard",15,"longTAPIO-screened",1,1,1.5679999999993
"standard",15,"clusterMLD",0.935560248288219,0.939569164298292,1.10100000000966
"standard",15,"kml3d",0.786050065812899,0.792754060714275,0.260999999998603
"standard",16,"longTAPIO-random_weighted",0.818372461766662,0.866884550123372,1.48200000000361
"standard",16,"longTAPIO-random_weighted_95",1,1,1.60899999999674
"standard",16,"longTAPIO-first",0.818372461766662,0.866884550123372,1.45899999998801
"standard",16,"longTAPIO-screened",0.818372461766662,0.866884550123372,1.48200000000361
"standard",16,"clusterMLD",0.966889326733625,0.963749350121208,1.10000000000582
"standard",16,"kml3d",0.871290772991506,0.8620760587178,0.260999999998603
"standard",17,"longTAPIO-random_weighted",0.815550894016582,0.842401299246837,1.48799999999756
"standard",17,"longTAPIO-random_weighted_95",0.852952833927864,0.88719873517385,1.50899999999092
"standard",17,"longTAPIO-first",0.815550894016582,0.842401299246837,1.5109999999986
"standard",17,"longTAPIO-screened",0.815550894016582,0.842401299246837,1.48799999999756
"standard",17,"clusterMLD",0.765555883220289,0.811660190546715,1.23799999999756
"standard",17,"kml3d",0.782280354392912,0.787912844413172,0.247000000003027
"standard",18,"longTAPIO-random_weighted",1,1,1.45900000000256
"standard",18,"longTAPIO-random_weighted_95",1,1,1.4950000000099
"standard",18,"longTAPIO-first",1,1,1.50500000000466
"standard",18,"longTAPIO-screened",1,1,1.45900000000256
"standard",18,"clusterMLD",0.852952833927864,0.88719873517385,1.1079999999929
"standard",18,"kml3d",0.834197900393925,0.853497858777988,0.256999999997788
"standard",19,"longTAPIO-random_weighted",0.95099722625809,0.950945708892087,1.62099999999919
"standard",19,"longTAPIO-random_weighted_95",0.95099722625809,0.950945708892087,1.46499999999651
"standard",19,"longTAPIO-first",0.95099722625809,0.950945708892087,1.46300000000338
"standard",19,"longTAPIO-screened",0.95099722625809,0.950945708892087,1.62099999999919
"standard",19,"clusterMLD",0.966889326733625,0.963749350121208,1.09500000000116
"standard",19,"kml3d",0.874945418564498,0.872141269054756,0.254000000000815
"standard",20,"longTAPIO-random_weighted",0.840916371056721,0.880116184874871,1.48799999999756
"standard",20,"longTAPIO-random_weighted_95",0.840916371056721,0.880116184874871,1.50199999999313
"standard",20,"longTAPIO-first",0.840916371056721,0.880116184874871,1.57800000000861
"standard",20,"longTAPIO-screened",0.840916371056721,0.880116184874871,1.48799999999756
"standard",20,"clusterMLD",0.840916371056721,0.880116184874871,1.10199999999895
"standard",20,"kml3d",0.769371257960519,0.800772028766901,0.255000000004657
"standard",21,"longTAPIO-random_weighted",0.797887943678498,0.854705307768019,1.47399999998743
"standard",21,"longTAPIO-random_weighted_95",0.797887943678498,0.854705307768019,1.49300000000221
"standard",21,"longTAPIO-first",0.797887943678498,0.854705307768019,1.50400000000081
"standard",21,"longTAPIO-screened",0.797887943678498,0.854705307768019,1.47399999998743
"standard",21,"clusterMLD",0.983226974646172,0.978804661269229,1.10100000000966
"standard",21,"kml3d",0.819164784468259,0.828894862832998,0.386000000013155
"standard",22,"longTAPIO-random_weighted",0.603656253191562,0.712055728998326,1.46700000000419
"standard",22,"longTAPIO-random_weighted_95",0.603656253191562,0.712055728998326,1.49100000000908
"standard",22,"longTAPIO-first",0.603656253191562,0.712055728998326,1.49699999998847
"standard",22,"longTAPIO-screened",0.603656253191562,0.712055728998326,1.46700000000419
"standard",22,"clusterMLD",0.807871569135163,0.860675523710856,1.09900000000198
"standard",22,"kml3d",0.799370020826088,0.812461782028034,0.25800000000163
"standard",23,"longTAPIO-random_weighted",0.818372461766662,0.866884550123372,1.63600000001315
"standard",23,"longTAPIO-random_weighted_95",0.818372461766662,0.866884550123372,1.46100000001024
"standard",23,"longTAPIO-first",0.818372461766662,0.866884550123372,1.46700000000419
"standard",23,"longTAPIO-screened",0.818372461766662,0.866884550123372,1.63600000001315
"standard",23,"clusterMLD",0.829388373414126,0.873355651440036,1.10000000000582
"standard",23,"kml3d",0.673520790445478,0.733449191886513,0.259999999994761
"standard",24,"longTAPIO-random_weighted",0.807871569135163,0.860675523710856,1.49700000000303
"standard",24,"longTAPIO-random_weighted_95",0.818372461766662,0.866884550123372,1.50199999999313
"standard",24,"longTAPIO-first",0.763948086777453,0.80953566516241,1.58000000000175
"standard",24,"longTAPIO-screened",0.807871569135163,0.860675523710856,1.49700000000303
"standard",24,"clusterMLD",0.752438406485528,0.794360937770434,1.09799999999814
"standard",24,"kml3d",0.769934907241819,0.771766322585853,0.256999999997788
"standard",25,"longTAPIO-random_weighted",1,1,1.47500000000582
"standard",25,"longTAPIO-random_weighted_95",1,1,1.49600000001374
"standard",25,"longTAPIO-first",1,1,1.50699999999779
"standard",25,"longTAPIO-screened",1,1,1.47500000000582
"standard",25,"clusterMLD",0.892066490517011,0.910821663190778,1.10899999999674
"standard",25,"kml3d",0.90092508268226,0.902478980677724,0.256999999997788
"standard",26,"longTAPIO-random_weighted",1,1,1.5679999999993
"standard",26,"longTAPIO-random_weighted_95",1,1,1.46099999999569
"standard",26,"longTAPIO-first",1,1,1.46300000000338
"standard",26,"longTAPIO-screened",1,1,1.5679999999993
"standard",26,"clusterMLD",1,1,1.09799999999814
"standard",26,"kml3d",0.843920551847762,0.846884285522025,0.25800000000163
"standard",27,"longTAPIO-random_weighted",0.966889326733625,0.963749350121208,1.48500000000058
"standard",27,"longTAPIO-random_weighted_95",0.966889326733625,0.963749350121208,1.61299999999756
"standard",27,"longTAPIO-first",0.966889326733625,0.963749350121208,1.45999999999185
"standard",27,"longTAPIO-screened",0.966889326733625,0.963749350121208,1.48500000000058
"standard",27,"clusterMLD",0.950540890175864,0.942776706101372,1.10899999999674
"standard",27,"kml3d",0.850409795162301,0.843447857901627,0.256999999997788
"standard",28,"longTAPIO-random_weighted",0.807871569135163,0.860675523710856,1.48799999999756
"standard",28,"longTAPIO-random_weighted_95",0.86549345279939,0.894642707646344,1.50400000000081
"standard",28,"longTAPIO-first",0.878533231474408,0.902496636752747,1.50999999999476
"standard",28,"longTAPIO-screened",0.807871569135163,0.860675523710856,1.48799999999756
"standard",28,"clusterMLD",0.852952833927864,0.88719873517385,1.2219999999943
"standard",28,"kml3d",0.849725435773505,0.862785230950834,0.259000000005472
"standard",29,"longTAPIO-random_weighted",0.983226974646172,0.978804661269229,1.45900000000256
"standard",29,"longTAPIO-random_weighted_95",0.983226974646172,0.978804661269229,1.49700000000303
"standard",29,"longTAPIO-first",0.966248933639324,0.957499350121208,1.50699999999779
"standard",29,"longTAPIO-screened",0.983226974646172,0.978804661269229,1.45900000000256
"standard",29,"clusterMLD",0.83554908466,0.854377331656232,1.11100000000442
"standard",29,"kml3d",0.731959877470118,0.737681764497277,0.25899999999092
"standard",30,"longTAPIO-random_weighted",0.781996123114746,0.822913998836065,1.61999999999534
"standard",30,"longTAPIO-random_weighted_95",0.531150897417352,0.643382723312678,1.46300000000338
"standard",30,"longTAPIO-first",0.531150897417352,0.643382723312678,1.46399999999267
"standard",30,"longTAPIO-screened",0.781996123114746,0.822913998836065,1.61999999999534
"standard",30,"clusterMLD",0.531150897417352,0.643382723312678,1.10700000000361
"standard",30,"kml3d",0.742845411943987,0.770348112357526,0.251000000003842
"irregular",1,"longTAPIO-random_weighted",0.320578386279408,0.479231447639511,1.68300000000454
"irregular",1,"longTAPIO-random_weighted_95",0.305778839115015,0.461188939381181,1.82099999999627
"irregular",1,"longTAPIO-first",0.320578386279408,0.479231447639511,1.68000000000757
"irregular",1,"longTAPIO-screened",0.320578386279408,0.479231447639511,1.68300000000454
"irregular",1,"clusterMLD",0.601555860626267,0.639689922466947,1.07900000001246
"irregular",1,"kml3d",0.59673220112755,0.657503156601446,0.369000000006054
"irregular",2,"longTAPIO-random_weighted",0.652281913265207,0.709809194463749,1.72600000000966
"irregular",2,"longTAPIO-random_weighted_95",0.652281913265207,0.709809194463749,1.83900000000722
"irregular",2,"longTAPIO-first",0.652281913265207,0.709809194463749,1.69199999999546
"irregular",2,"longTAPIO-screened",0.652281913265207,0.709809194463749,1.72600000000966
"irregular",2,"clusterMLD",0.799672844505852,0.827728355345629,1.07299999998941
"irregular",2,"kml3d",0.580051415088803,0.621434180176921,0.370000000009895
"irregular",3,"longTAPIO-random_weighted",0.743663665088762,0.77109250599457,1.74699999998847
"irregular",3,"longTAPIO-random_weighted_95",0.852388864318244,0.849059760032951,1.81600000000617
"irregular",3,"longTAPIO-first",0.743663665088762,0.77109250599457,1.6929999999993
"irregular",3,"longTAPIO-screened",0.743663665088762,0.77109250599457,1.74699999998847
"irregular",3,"clusterMLD",0.74832848952626,0.777990402301537,1.07300000000396
"irregular",3,"kml3d",0.730992334783509,0.730397564905984,0.370999999999185
"irregular",4,"longTAPIO-random_weighted",0.916852763436987,0.90005873027997,1.74000000000524
"irregular",4,"longTAPIO-random_weighted_95",0.916852763436987,0.90005873027997,1.79499999999825
"irregular",4,"longTAPIO-first",0.916852763436987,0.90005873027997,1.6820000000007
"irregular",4,"longTAPIO-screened",0.916852763436987,0.90005873027997,1.74000000000524
"irregular",4,"clusterMLD",0.854516032364399,0.844940047513651,1.07599999998638
"irregular",4,"kml3d",0.740665414478328,0.7438881655975,0.370999999999185
"irregular",5,"longTAPIO-random_weighted",0.817373153116547,0.834479391472039,1.7390000000014
"irregular",5,"longTAPIO-random_weighted_95",0.834614602886144,0.855996912621574,1.79999999998836
"irregular",5,"longTAPIO-first",0.830244069770689,0.842510274500782,1.67699999999604
"irregular",5,"longTAPIO-screened",0.817373153116547,0.834479391472039,1.7390000000014
"irregular",5,"clusterMLD",0.726725806894981,0.7579669618601,1.08000000000175
"irregular",5,"kml3d",0.652715054085459,0.656968374482158,0.379000000000815
"irregular",6,"longTAPIO-random_weighted",0.584009523251956,0.659874308809409,1.73700000000827
"irregular",6,"longTAPIO-random_weighted_95",0.755924498468228,0.771875589994073,1.7960000000021
"irregular",6,"longTAPIO-first",0.709822060697598,0.735433145106185,1.68099999999686
"irregular",6,"longTAPIO-screened",0.584009523251956,0.659874308809409,1.73700000000827
"irregular",6,"clusterMLD",0.690796374650842,0.70861038265514,1.07499999999709
"irregular",6,"kml3d",0.696651398514752,0.697490733184219,0.372000000003027
"irregular",7,"longTAPIO-random_weighted",0.811513950879538,0.817391930750502,1.73600000000442
"irregular",7,"longTAPIO-random_weighted_95",0.902089681149684,0.885113391549198,1.80100000000675
"irregular",7,"longTAPIO-first",0.902089681149684,0.885113391549198,1.67999999999302
"irregular",7,"longTAPIO-screened",0.811513950879538,0.817391930750502,1.73600000000442
"irregular",7,"clusterMLD",0.949713558243157,0.942336685447826,1.07399999999325
"irregular",7,"kml3d",0.704207896522377,0.730284369210393,0.372000000003027
"irregular",8,"longTAPIO-random_weighted",0.595505750516072,0.651954374533744,1.73500000000058
"irregular",8,"longTAPIO-random_weighted_95",0.605093138410752,0.658107948098332,1.8070000000007
"irregular",8,"longTAPIO-first",0.605093138410752,0.658107948098332,1.67900000000373
"irregular",8,"longTAPIO-screened",0.595505750516072,0.651954374533744,1.73500000000058
"irregular",8,"clusterMLD",0.768562657348815,0.747355059864394,1.07200000000012
"irregular",8,"kml3d",0.600373837697413,0.638908888824591,0.376000000003842
"irregular",9,"longTAPIO-random_weighted",0.81516325619789,0.85374467943664,1.73500000000058
"irregular",9,"longTAPIO-random_weighted_95",0.81516325619789,0.85374467943664,1.80499999999302
"irregular",9,"longTAPIO-first",0.81516325619789,0.85374467943664,1.68100000001141
"irregular",9,"longTAPIO-screened",0.81516325619789,0.85374467943664,1.73500000000058
"irregular",9,"clusterMLD",0.715010114102791,0.748716696186848,1.07800000000861
"irregular",9,"kml3d",0.735511878447538,0.746959011403505,0.372999999992317
"irregular",10,"longTAPIO-random_weighted",0.874746649362718,0.872028546761068,1.73099999999977
"irregular",10,"longTAPIO-random_weighted_95",0.874746649362718,0.872028546761068,1.80199999999604
"irregular",10,"longTAPIO-first",0.873048298845602,0.859528546761068,1.67799999999988
"irregular",10,"longTAPIO-screened",0.874746649362718,0.872028546761068,1.73099999999977
"irregular",10,"clusterMLD",0.870866689871215,0.852151288166159,1.08799999998882
"irregular",10,"kml3d",0.746869320735058,0.756208918316985,0.368000000002212
"irregular",11,"longTAPIO-random_weighted",0.711705421769915,0.729771902905633,1.72500000000582
"irregular",11,"longTAPIO-random_weighted_95",0.693281962188631,0.707544156913513,1.79799999999523
"irregular",11,"longTAPIO-first",0.711705421769915,0.729771902905633,1.68300000000454
"irregular",11,"longTAPIO-screened",0.711705421769915,0.729771902905633,1.72500000000582
"irregular",11,"clusterMLD",0.770779468653216,0.795370864622464,1.07900000001246
"irregular",11,"kml3d",0.747736072635905,0.750558415745591,0.373000000006869
"irregular",12,"longTAPIO-random_weighted",0.632747787180235,0.699424685309208,1.7390000000014
"irregular",12,"longTAPIO-random_weighted_95",0.632747787180235,0.699424685309208,1.80799999998999
"irregular",12,"longTAPIO-first",0.624343990659606,0.690238631997917,1.6820000000007
"irregular",12,"longTAPIO-screened",0.632747787180235,0.699424685309208,1.7390000000014
"irregular",12,"clusterMLD",0.664906262402402,0.700061108122924,1.09199999998964
"irregular",12,"kml3d",0.701187758240795,0.732317766440832,0.364000000001397
"irregular",13,"longTAPIO-random_weighted",0.712062210754317,0.726085639249695,1.72800000000279
"irregular",13,"longTAPIO-random_weighted_95",0.665443396300391,0.689308307689031,1.80899999999383
"irregular",13,"longTAPIO-first",0.644278665138795,0.67676562460323,1.68400000000838
"irregular",13,"longTAPIO-screened",0.712062210754317,0.726085639249695,1.72800000000279
"irregular",13,"clusterMLD",0.768058964156083,0.779662980592888,1.07699999999022
"irregular",13,"kml3d",0.660962805407515,0.674016676515572,0.375
"irregular",14,"longTAPIO-random_weighted",0.696122653807552,0.753516678530517,1.7329999999929
"irregular",14,"longTAPIO-random_weighted_95",0.696122653807552,0.753516678530517,1.7960000000021
"irregular",14,"longTAPIO-first",0.696122653807552,0.753516678530517,1.6820000000007
"irregular",14,"longTAPIO-screened",0.696122653807552,0.753516678530517,1.7329999999929
"irregular",14,"clusterMLD",0.668235383274601,0.718371004264697,1.0789999999979
"irregular",14,"kml3d",0.673868740230704,0.709214360108276,0.373999999996158
"irregular",15,"longTAPIO-random_weighted",0.869593698573232,0.869157040864323,1.73399999999674
"irregular",15,"longTAPIO-random_weighted_95",0.739464515821123,0.764847376818708,1.80400000000373
"irregular",15,"longTAPIO-first",0.761615388296091,0.778253688723732,1.68099999999686
"irregular",15,"longTAPIO-screened",0.869593698573232,0.869157040864323,1.73399999999674
"irregular",15,"clusterMLD",0.825377945357011,0.851057246428474,1.08599999999569
"irregular",15,"kml3d",0.721283196971694,0.726948293293401,0.360000000000582
"irregular",16,"longTAPIO-random_weighted",0.824021576266107,0.815783425277775,1.73699999999371
"irregular",16,"longTAPIO-random_weighted_95",0.824021576266107,0.815783425277775,1.80200000001059
"irregular",16,"longTAPIO-first",0.824021576266107,0.815783425277775,1.68499999999767
"irregular",16,"longTAPIO-screened",0.824021576266107,0.815783425277775,1.73699999999371
"irregular",16,"clusterMLD",0.751606272390908,0.793697029001096,1.07600000000093
"irregular",16,"kml3d",0.717545489925103,0.734960393529019,0.369999999995343
"irregular",17,"longTAPIO-random_weighted",0.798878556338723,0.832549340705869,1.73500000000058
"irregular",17,"longTAPIO-random_weighted_95",0.798878556338723,0.832549340705869,1.80500000000757
"irregular",17,"longTAPIO-first",0.798878556338723,0.832549340705869,1.6820000000007
"irregular",17,"longTAPIO-screened",0.798878556338723,0.832549340705869,1.73500000000058
"irregular",17,"clusterMLD",0.887975227250025,0.876308080401178,1.07799999999406
"irregular",17,"kml3d",0.656122762311524,0.680595847555206,0.37400000001071
"irregular",18,"longTAPIO-random_weighted",0.709703146808036,0.758431359386154,1.72899999999208
"irregular",18,"longTAPIO-random_weighted_95",0.709703146808036,0.758431359386154,1.79499999999825
"irregular",18,"longTAPIO-first",0.709703146808036,0.758431359386154,1.68600000000151
"irregular",18,"longTAPIO-screened",0.709703146808036,0.758431359386154,1.72899999999208
"irregular",18,"clusterMLD",0.825678100559106,0.810145654909451,1.07699999999022
"irregular",18,"kml3d",0.695369899818389,0.730722602519498,0.36600000000908
"irregular",19,"longTAPIO-random_weighted",0.88959790174841,0.894151581249683,1.73099999999977
"irregular",19,"longTAPIO-random_weighted_95",0.873465862056555,0.873303234429105,1.79200000000128
"irregular",19,"longTAPIO-first",0.88959790174841,0.894151581249683,1.68300000000454
"irregular",19,"longTAPIO-screened",0.88959790174841,0.894151581249683,1.73099999999977
"irregular",19,"clusterMLD",0.834614602886144,0.855996912621574,1.08799999998882
"irregular",19,"kml3d",0.749564995290775,0.762743832383171,0.358000000007451
"irregular",20,"longTAPIO-random_weighted",0.822784810126582,0.827240440769654,1.73500000000058
"irregular",20,"longTAPIO-random_weighted_95",0.822784810126582,0.827240440769654,1.88499999999476
"irregular",20,"longTAPIO-first",0.822784810126582,0.827240440769654,1.72800000000279
"irregular",20,"longTAPIO-screened",0.822784810126582,0.827240440769654,1.73500000000058
"irregular",20,"clusterMLD",0.868154465993443,0.860201025509869,1.08899999999267
"irregular",20,"kml3d",0.68491950672735,0.694295980600982,0.372999999992317
"irregular",21,"longTAPIO-random_weighted",0.69918351169243,0.737205504127298,1.77100000000792
"irregular",21,"longTAPIO-random_weighted_95",0.69918351169243,0.737205504127298,1.79900000001362
"irregular",21,"longTAPIO-first",0.69918351169243,0.737205504127298,1.68000000000757
"irregular",21,"longTAPIO-screened",0.69918351169243,0.737205504127298,1.77100000000792
"irregular",21,"clusterMLD",0.857572962461617,0.849092473429287,1.0740000000078
"irregular",21,"kml3d",0.676251521169527,0.689584355817888,0.377999999996973
"irregular",22,"longTAPIO-random_weighted",0.789595133207468,0.802964055126726,1.73099999999977
"irregular",22,"longTAPIO-random_weighted_95",0.777950206321941,0.795948592382399,1.80000000000291
"irregular",22,"longTAPIO-first",0.777950206321941,0.795948592382399,1.68099999999686
"irregular",22,"longTAPIO-screened",0.789595133207468,0.802964055126726,1.73099999999977
"irregular",22,"clusterMLD",0.888533692268865,0.874239615875335,1.07799999999406
